ProtoForm	ProtoFormGloss	Reflex	ReflexGloss	GlottologName	ACDName	GlottoCode	Latitude	Longitude	ProtoLanguage	ReflexCount
*sidáq	protein side-dish eaten with rice (typically fish)	ʔisdáʔ	fish	Batak	Palawan Batak	bata1301	10.1115	119.025	PPh	13
*sidáq	protein side-dish eaten with rice (typically fish)	sira	fish, food, viand; to eat meat or fish	Pangasinan	Pangasinan	pang1290	15.9377	120.365	PPh	13
*sidáq	protein side-dish eaten with rice (typically fish)	isdáʔ	fish	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	13
*sudsud₂	tool for cutting with a forward digging motion	súdsud	blade of plow	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	13
*sudsud₂	tool for cutting with a forward digging motion	sudsód	the point of a bladed weapon; the cutting edge of a knife, plow or other bladed instrument; plowshare; the tip (as of a finger)	Bikol	Bikol	biko1240			PPh	13
*sudsud₂	tool for cutting with a forward digging motion	sudsúd	dig up or turn up the earth by shoving with the tip of an instrument, or (by animals) with the snout; push sand lightly with the feet in search of crabs; bladed instrument with a blunt end used to remove weeds by shoving under the roots	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	13
*sudsud₂	tool for cutting with a forward digging motion	sodsod	flat wooden utensil used to dish out rice from the pot	Ibaloi	Ibaloy	ibal1244	16.4263	120.695	PPh	13
*sudsud₂	tool for cutting with a forward digging motion	sudsud-án	to throw in water; to push sticks through to find snakes, rats, etc., plunge a pole into a hole; dibble	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	13
*sudsud₂	tool for cutting with a forward digging motion	sodsod	idea of going against current (and the like), idea of going to an opposite direction	Itbayat	Itbayaten	ivat1242	20.77	121.85	PPh	13
*sudsud₂	tool for cutting with a forward digging motion	sudsúd	an iron bar used for digging in very hard soil	Pampanga	Kapampangan	pamp1243	14.9603	120.502	PPh	13
*sudsud₂	tool for cutting with a forward digging motion	sudsud	to cut off a plant underneath the soil with the jabbing motion of the end of a bolo	Western Bukidnon Manobo	Manobo (Western Bukidnon)	west2555	7.6682	124.825	PPh	13
*sudsud₂	tool for cutting with a forward digging motion	sodsod	to plane (as lumber)	Mansaka	Mansaka	mans1262	6.79221	126.181	PPh	13
*sudsud₂	tool for cutting with a forward digging motion	sorsór	carpenter’s plane	Pangasinan	Pangasinan	pang1290	15.9377	120.365	PPh	13
*sudsud₂	tool for cutting with a forward digging motion	patiŋ sudsúd	armed guitarfish or white-spotted shovel-nosed ray fish (presumably from the shape of the face, which pushes up the sand in shallow water	Romblomanon	Romblomanon	romb1245	12.4047	122.56	PPh	13
*sudsud₂	tool for cutting with a forward digging motion	sudsód	plowshare; the blade of a plow; that part that cuts the soil	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	13
*sudsud₂	tool for cutting with a forward digging motion	sudsód	the feeling or touching something by the feet underwater	Waray (Philippines)	Waray-Waray	wara1300	11.4911	125.012	PPh	13
*timtim	sip, taste slightly	timtím	to taste something with just the tip of the tongue or lightly with the lips	Bikol	Bikol	biko1240			PPh	13
*timtim	sip, taste slightly	timtím	taste or sample liquid (as in testing soup)	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	13
*timtim	sip, taste slightly	on-timtim	to murmur, mutter	Ibaloi	Ibaloy	ibal1244	16.4263	120.695	PPh	13
*timtim	sip, taste slightly	timtím	to open and close the mouth frequently, as frogs do	Mayoyao Ifugao	Ifugaw	mayo1262	16.9984	121.29	PPh	13
*timtim	sip, taste slightly	tímtim	to sip, taste; remove the end of	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	13
*timtim	sip, taste slightly	mas-sínsim	to taste	Itawit	Itawis	itaw1240	17.7329	121.58	PPh	13
*timtim	sip, taste slightly	timtim-an	to taste a lot of something; to taste	Itbayat	Itbayaten	ivat1242	20.77	121.85	PPh	13
*timtim	sip, taste slightly	timtim	to taste	Mansaka	Mansaka	mans1262	6.79221	126.181	PPh	13
*timtim	sip, taste slightly	tintim	feel, taste, suffer	Maranao	Maranao	mara1404	7.79414	124.175	PPh	13
*timtim	sip, taste slightly	mag-timtím	to taste	Masbatenyo	Masbatenyo	masb1238	12.21453	123.63579	PPh	13
*timtim	sip, taste slightly	timtím	to taste anything liquid; to sip	Botolan Sambal	Sambal	boto1242	15.2315	120.164	PPh	13
*timtim	sip, taste slightly	timtím	to taste anything liquid; to sip	Botolan Sambal	Sambal (Botolan)	boto1242	15.2315	120.164	PPh	13
*timtim	sip, taste slightly	pag-timtím	tasting without swallowing	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	13
*abay	side by side	abay	for people to sit or walk side by side; for boats to travel side by side; bridesmaid	Agutaynen	Agutaynen	agut1237	10.5328	119.655	PPh	12
*abay	side by side	ábay	sponsor (at wedding or baptism)	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	12
*abay	side by side	ábay	accompany one another; participate in something together; best man, brides maid	Bikol	Bikol	biko1240			PPh	12
*abay	side by side	abay	stay parallel with (as for two people to walk side by side, or for workers harvesting in a field to stay together in a row, rather than one getting ahead of the others)	Casiguran-Nagtipunan Agta	Casiguran Dumagat	casi1235	16.2176	121.878	PPh	12
*abay	side by side	abáy	move along together with something moving; bridesmaid or best man	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	12
*abay	side by side	ag-ábay	to stand, etc. side by side; to sing in unison	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	12
*abay	side by side	ábay	to use like a friend; be the companion of; be friendly to; take a liking to; make very much of	Kankanaey	Kankanaey	kank1243	16.8548	120.689	PPh	12
*abay	side by side	ambay	couple, pair	Pampanga	Kapampangan	pamp1243	14.9603	120.502	PPh	12
*abay	side by side	avey	walk together shoulder to shoulder; proceed side by side	Western Bukidnon Manobo	Manobo (Western Bukidnon)	west2555	7.6682	124.825	PPh	12
*abay	side by side	abáy	be abreast	Mansaka	Mansaka	mans1262	6.79221	126.181	PPh	12
*abay	side by side	ábay	side, proximity; to approach, go near person or object close by; put beside	Pangasinan	Pangasinan	pang1290	15.9377	120.365	PPh	12
*abay	side by side	ábay	best man in a wedding; maid-of-honor; escort	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	12
*alaŋ	doubt; hesitation	alaŋan	to hesitate	Abenlen Ayta	Ayta Abellan	aben1249	15.4131	120.2	PPh	12
*alaŋ	doubt; hesitation	alaŋán	awkward, feeling out of place; indecisive; undecided	Bikol	Bikol	biko1240			PPh	12
*alaŋ	doubt; hesitation	ka-alaŋan	to figure out, to think up (a way to do or come up with something)	Talaandig-Binukid	Binukid	binu1244	8.15933	124.892	PPh	12
*alaŋ	doubt; hesitation	alaŋ-alaŋ	in consideration of; for the sake of	Casiguran-Nagtipunan Agta	Casiguran Dumagat	casi1235	16.2176	121.878	PPh	12
*alaŋ	doubt; hesitation	ʔaláŋ	doubt	Hanunoo	Hanunóo	hanu1241	12.4159	121.221	PPh	12
*alaŋ	doubt; hesitation	alaŋ-álaŋ	doubtful; immature	Hiligaynon	Hiligaynon	hili1240	10.4018	122.974	PPh	12
*alaŋ	doubt; hesitation	alaŋan-en	to be doubtful	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	12
*alaŋ	doubt; hesitation	araŋan	to be hesitant; to be reluctant; to be overly cautious	Mansaka	Mansaka	mans1262	6.79221	126.181	PPh	12
*alaŋ	doubt; hesitation	alaŋ-alaŋ	incomplete, suspended	Maranao	Maranao	mara1404	7.79414	124.175	PPh	12
*alaŋ	doubt; hesitation	alaŋ-alaŋ	to be doubtful	Pangasinan	Pangasinan	pang1290	15.9377	120.365	PPh	12
*alaŋ	doubt; hesitation	mag-alaŋán	to hesitate; to vacillate; to scruple; to be left in an ambiguous or doubtful position	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	12
*alaŋ	doubt; hesitation	alaŋ-alaŋ	uncertain; not sure; doubtful	Waray (Philippines)	Waray-Waray	wara1300	11.4911	125.012	PPh	12
*anad	accustomed to, skilled at, used to	mag-anad	to get used to doing something; to train, accustom yourself to do something; to train a dog, small child, etc. to do something	Agutaynen	Agutaynen	agut1237	10.5328	119.655	PPh	12
*anad	accustomed to, skilled at, used to	ánad	to be used to, be accustomed to; familiar with	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	12
*anad	accustomed to, skilled at, used to	anad	to accustom, familiarize someone or oneself to something by use or habit; to be accustomed, used to	Talaandig-Binukid	Binukid	binu1244	8.15933	124.892	PPh	12
*anad	accustomed to, skilled at, used to	ánad	to take to, become fond of; to get accustomed, get in the habit of doing; tame	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	12
*anad	accustomed to, skilled at, used to	ʔánad	accustomed to, skilled at, expert in	Hanunoo	Hanunóo	hanu1241	12.4159	121.221	PPh	12
*anad	accustomed to, skilled at, used to	anád	usual; sophisticated; used to	Hiligaynon	Hiligaynon	hili1240	10.4018	122.974	PPh	12
*anad	accustomed to, skilled at, used to	anad	caution, ability to avoid trouble; forethought to avoid something; discretion	Ibaloi	Ibaloy	ibal1244	16.4263	120.695	PPh	12
*anad	accustomed to, skilled at, used to	anad	to learn, familiarize (oneself with something)	Maranao	Maranao	mara1404	7.79414	124.175	PPh	12
*anad	accustomed to, skilled at, used to	mog-anad	to learn	Central Subanen	Subanen/Subanun	cent2089	8.12701	123.018	PPh	12
*anad	accustomed to, skilled at, used to	mog-anad	to learn	Western Subanon	Subanon	west2557	7.79964	122.341	PPh	12
*anad	accustomed to, skilled at, used to	anad	trained, accustomed to	Tausug	Tausug	taus1251	5.12236	118.88	PPh	12
*anad	accustomed to, skilled at, used to	pag-pa-pa-anad	the act of taming or domesticating animals	Waray (Philippines)	Waray-Waray	wara1300	11.4911	125.012	PPh	12
*bala(R)báR	crosswise, athwart	baeábag	blocking, obstructing, put across, stretching over; thwart, hindrance, obstruction	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	12
*bala(R)báR	crosswise, athwart	balagbág	crosswise	Bikol	Bikol	biko1240			PPh	12
*bala(R)báR	crosswise, athwart	balábag	lie crosswise, as a person lying across the narrow part of a sleeping mat; be in a horizontal position, of something that should be vertical	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	12
*bala(R)báR	crosswise, athwart	balagbág	be crosswise, as to carry something sideways on your back, for the wind to be against the side of a boat, or for game to stand sideways to the hunter	Casiguran-Nagtipunan Agta	Casiguran Dumagat	casi1235	16.2176	121.878	PPh	12
*bala(R)báR	crosswise, athwart	balábag	lie across a path; block someone's way, for a fetus to be in a transverse position	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	12
*bala(R)báR	crosswise, athwart	balagbág	parallel zigzag lines usually running across, i.e., horizontally, a decorated object	Hanunoo	Hanunóo	hanu1241	12.4159	121.221	PPh	12
*bala(R)báR	crosswise, athwart	balábag	horizontal position of a wooden stick, a cane, a shelf of canes, a spear including its shaft, etc.	Mayoyao Ifugao	Ifugaw	mayo1262	16.9984	121.29	PPh	12
*bala(R)báR	crosswise, athwart	balabág	to lay, etc. askew, obliquely, across, awry	Kankanaey	Kankanaey	kank1243	16.8548	120.689	PPh	12
*bala(R)báR	crosswise, athwart	belavag	crosswise; lay something crosswise	Western Bukidnon Manobo	Manobo (Western Bukidnon)	west2555	7.6682	124.825	PPh	12
*bala(R)báR	crosswise, athwart	balabag	hindrance, encumbrance	Maranao	Maranao	mara1404	7.79414	124.175	PPh	12
*bala(R)báR	crosswise, athwart	balagbág	crossbeam; placed or lying crosswise	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	12
*bala(R)báR	crosswise, athwart	berawar	lay something across something else or between two points	Tiruray	Tiruray	tiru1241	6.77321	124.127	PPh	12
*balítiq	a tree: the banyan or strangler fig	baléteʔ	balete tree: Ficus benjamina L.	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	12
*balítiq	a tree: the banyan or strangler fig	balítiʔ	banyan (plays a prominent part in legends and mythology, calling forth associations of the dark and evil)	Bikol	Bikol	biko1240			PPh	12
*balítiq	a tree: the banyan or strangler fig	badici	banyan tree: Ficus stipulosa	Ibatan	Ibatan	ibat1238	18.9398	121.909	PPh	12
*balítiq	a tree: the banyan or strangler fig	balíti	Ficus sp. Moraceous trees whose timber is used for building: F. indica L., F. stipulosa Miq., F. benjamina L., F. concinna Miq., etc.	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	12
*balítiq	a tree: the banyan or strangler fig	balísi	Ficus indica L. and similar species of Moraceous trees	Isnag	Isneg	isna1241	18.2139	121.16	PPh	12
*balítiq	a tree: the banyan or strangler fig	valiti	plant sp. (Moraceae, Ficus stipulosa Miq.)	Itbayat	Itbayaten	ivat1242	20.77	121.85	PPh	12
*balítiq	a tree: the banyan or strangler fig	vadici	banyan tree: Ficus stipulosa	Itbayat	Ivatan	ivat1242	20.77	121.85	PPh	12
*balítiq	a tree: the banyan or strangler fig	balítiʔ	sp. of tree, said to be a favored place of spirits	Pampanga	Kapampangan	pamp1243	14.9603	120.502	PPh	12
*balítiq	a tree: the banyan or strangler fig	belitiʔ	a balete tree: the strangler fig	Western Bukidnon Manobo	Manobo (Western Bukidnon)	west2555	7.6682	124.825	PPh	12
*balítiq	a tree: the banyan or strangler fig	balintiʔ	banyan tree: Schefflera insularum Seem. Harms	Maranao	Maranao	mara1404	7.79414	124.175	PPh	12
*balítiq	a tree: the banyan or strangler fig	balítiʔ	type of fig tree	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	12
*balítiq	a tree: the banyan or strangler fig	valici	banyan tree: Ficus caulocarpa	Yami	Yami	yami1254	22.055	121.544	PPh	12
*báwiq	to recover something lost, regain	mag-bawik	to help someone stand up after falling over; to return something to an upright position; for a group of people, organization, or country to recover after a disaster or political collapse	Agutaynen	Agutaynen	agut1237	10.5328	119.655	PPh	12
*báwiq	to recover something lost, regain	báwiʔ	to reclaim, repossess, take back, salvage	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	12
*báwiq	to recover something lost, regain	mag-báwiʔ	to take back what you give, or go back on what you say; to exorcise, to drive out evil spirits	Bikol	Bikol	biko1240			PPh	12
*báwiq	to recover something lost, regain	báwiʔ	to redeem, buy back something; to recover, get or take back something lent or given	Talaandig-Binukid	Binukid	binu1244	8.15933	124.892	PPh	12
*báwiq	to recover something lost, regain	báwi	to be sorry; disconsolate	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	12
*báwiq	to recover something lost, regain	bawe	to take back something you gave to someone	Casiguran-Nagtipunan Agta	Casiguran Dumagat	casi1235	16.2176	121.878	PPh	12
*báwiq	to recover something lost, regain	báwiʔ	to take back something lent or given; to recoup one’s losses, recover one’s investment; to get back on course	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	12
*báwiq	to recover something lost, regain	báwiʔ	retrieval, retraction, getting something back	Hanunoo	Hanunóo	hanu1241	12.4159	121.221	PPh	12
*báwiq	to recover something lost, regain	maka-báwi	to win one’s money back; disown; disclaim one’s promise	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	12
*báwiq	to recover something lost, regain	báwi	to recover what one has lost, given, etc.	Pangasinan	Pangasinan	pang1290	15.9377	120.365	PPh	12
*báwiq	to recover something lost, regain	bawí-an	to be dispossessed; to be deprived of possession	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	12
*báwiq	to recover something lost, regain	bawik	to come back to life; to revive	Calamian Tagbanwa	Tboli	cala1258	12.0716	120.094	PPh	12
*hubád	untie, unravel	obad-en	to untie or unwrap something	Agutaynen	Agutaynen	agut1237	10.5328	119.655	PPh	12
*hubád	untie, unravel	húbad	unravel, untie, unwind	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	12
*hubád	untie, unravel	hubád	undo a knot; untie, unfasten; disentangle, untangle	Bikol	Bikol	biko1240			PPh	12
*hubád	untie, unravel	ʔúbad	unbind; undo; untie; undress, that is, to untie and remove one's loincloth or waist belt	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	12
*hubád	untie, unravel	húbad	break out of a hold in wrestling or in judo; translate into another language	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	12
*hubád	untie, unravel	obar-en	to untie something (as a knot)	Ibaloi	Ibaloy	ibal1244	16.4263	120.695	PPh	12
*hubád	untie, unravel	úbad	loosen, detach, unleash something; open a knot	Mayoyao Ifugao	Ifugaw	mayo1262	16.9984	121.29	PPh	12
*hubád	untie, unravel	ubād	untie, unbind, let loose	Isnag	Isneg	isna1241	18.2139	121.16	PPh	12
*hubád	untie, unravel	úbad	unravel, untwist, untwine, disentangle, separate, unfold, open, untie, unfurl, unbind, loosen	Kankanaey	Kankanaey	kank1243	16.8548	120.689	PPh	12
*hubád	untie, unravel	ubad	untie, unravel		Proto-Minahasan				PPh	12
*hubád	untie, unravel	hubád	undressed from the waist up	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	12
*hubád	untie, unravel	hubad	untie, unlash	Tausug	Tausug	taus1251	5.12236	118.88	PPh	12
*ipus	tail	ʔípus	tail of an animal	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	12
*ipus	tail	ípos	tail (of animals, fish, birds, snakes)	Casiguran-Nagtipunan Agta	Casiguran Dumagat	casi1235	16.2176	121.878	PPh	12
*ipus	tail	ipos	tail feathers of a fowl	Ibaloi	Ibaloy	ibal1244	16.4263	120.695	PPh	12
*ipus	tail	ípus	tail; back part of a G string	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	12
*ipus	tail	íput	tail; stern (of a canoe); hind part (of a G string)	Isnag	Isneg	isna1241	18.2139	121.16	PPh	12
*ipus	tail	ífut	tail	Itawit	Itawis	itaw1240	17.7329	121.58	PPh	12
*ipus	tail	ipos	tail; one who tags along	Itbayat	Itbayaten	ivat1242	20.77	121.85	PPh	12
